A	B	C	D	E	F	G
1.090045789	3.692209448	11.8130109	11.5364107	3.053769759	19.23206965	2.508148934
1.965601861	4.605186583	15.05190055	12.93382132	5.734835275	29.6733995	5.280033463
2.130763998	3.780510584	13.58202676	11.19073338	2.558866871	26.22561658	5.380568952
1.523619547	3.39845041	11.95559695	10.6431088	3.001551982	23.52646537	3.984368751
1.245760049	-0.171210714	3.355864325	5.907513733	1.904844352	14.67037963	2.791543546
1.64017249	5.671778012	16.9995355	14.60946627	1.760581966	29.71432107	6.864462402
2.195676872	-0.491619198	5.466557646	4.863926213	3.496350159	17.55408384	3.853510595
2.946552502	10.65584566	29.51904589	22.10616538	1.439557615	37.93660452	4.978328511
-0.196409132	4.240726079	9.656407191	12.14255124	1.556126451	21.95080958	5.017460689
1.702872195	3.864282877	13.1532285	12.01866838	2.915544613	22.99968761	3.391545822
0.306492617	4.880602987	12.76172783	13.81189801	0.753092429	22.96172137	5.85081954
0.119161027	-2.272363752	-2.406848315	2.386371972	0.532975552	4.579879524	1.137093619
1.507683467	2.555302017	9.172476818	9.936578762	5.163581266	28.39940397	7.227731435
1.225635685	2.509367329	9.217554296	10.15611078	0.190655403	22.0357868	6.178122381
2.450016291	2.238008147	11.73487878	9.132568042	1.752513981	24.42524962	5.016588867
-0.547247379	-1.949826808	-3.196513237	2.654192654	3.261831648	16.01223692	7.701101671
0.927824621	7.998462863	20.57137256	17.94462082	8.290377833	35.96548556	5.118066936
-0.228728658	3.84966666	9.131491214	11.89577667	2.091874006	19.30981052	4.111876261
1.452260523	0.839099803	6.675434504	7.199779684	3.529931569	21.31465687	5.818622399
1.29876435	-1.150582726	1.510483474	3.977943309	5.26317215	15.65700691	2.33226759
1.394132721	9.385919647	22.82882957	20.01891679	2.752035379	32.07621245	3.997591949
1.446376131	4.965736571	14.9200582	13.43178753	3.309701731	32.881923	6.900137242
2.007988879	6.265540858	19.08985938	14.50743356	2.894461162	27.08129305	3.283457349
2.785600305	-2.336100769	3.051559855	2.677232329	4.873508885	14.79793522	1.441341087
2.571380671	1.12041154	9.565812425	7.55983431	3.900986043	19.22146684	2.123825258
0.185972271	3.790883632	9.639302721	12.10313957	3.047055805	23.99416671	5.494142726
0.910995043	6.517107015	16.66233454	15.71219166	-1.788044713	14.98344978	-0.896030699
-1.476502423	0.544227949	0.369796962	6.311453347	4.711103621	18.61885687	6.062678982
0.490471934	-1.49285184	-0.387516853	3.603620484	3.410144673	13.17903162	3.897321554
-0.310123532	-2.509876894	-4.398078319	2.118749591	3.925286163	8.323375653	2.55910866
1.845218581	6.006843396	18.2090881	15.04519272	2.628120747	31.34970197	6.045625959
2.222942032	3.693041441	13.63868157	11.05146992	1.824116205	31.9834133	10.14385512
1.638965311	3.029705211	11.52927276	10.53289496	1.939555461	28.11051832	9.327871001
1.869616991	2.796074904	11.52008554	10.19199803	7.771707442	29.4840062	4.49061642
1.379457051	5.402977844	15.03576211	13.83944861	1.031859619	24.88025719	4.907532744
1.771340564	6.691055506	19.10732062	15.83192631	6.269467861	32.58110209	4.526165326
1.495699627	2.776490755	10.16352758	10.10830872	4.369806789	23.63268434	3.551335528
-1.251009251	-0.969189506	-2.986863531	4.801269985	3.190347842	15.2076523	6.681491847
-0.358044524	5.408258659	11.70114446	14.40976267	5.692072873	30.73423368	6.549042985
1.330482475	5.788617257	16.77542303	14.43505308	6.105525511	32.21052373	6.081630912
1.351504523	3.802020399	13.49858226	11.50334481	0.310799462	21.89328764	3.97650098
0.380225763	1.891650471	6.725537577	9.48642383	5.475945453	21.13142721	3.072359534
1.915053511	-4.608476406	-2.942555685	-1.204338253	5.134077318	12.17992465	3.275401314
1.133020481	3.124173339	11.46859713	11.26079199	3.295133931	27.8143888	6.847556413
0.925242898	1.17871823	4.653026437	7.804022857	3.485826614	22.66836596	6.706669169
0.55095788	5.938755221	14.8343646	14.80525531	6.092321446	30.39473101	5.32479803
2.52019812	3.306223427	13.84745183	11.01836441	0.662419854	23.14317756	5.145825872
0.023729572	4.103866679	10.07885479	12.31533305	3.351790865	20.0467508	2.744227664
0.871357667	4.676910605	13.56266622	12.93158133	0.280759924	24.1297408	6.396237027
-0.228336536	-2.235387689	-3.104044741	3.263032878	1.047359601	5.324167021	0.787229257
1.011869754	-1.551290525	1.3594919	3.274376469	0.241503824	12.03212516	4.335433926
1.260535813	4.991328942	13.89905377	13.59144364	1.484569611	23.50299483	4.379147209
0.374668419	4.66432174	12.2691112	13.02943249	5.275346533	30.10535668	7.426922379
2.075134878	-2.821570129	-0.08012648	1.638866222	6.00753614	19.40310502	5.062844219
-0.06015676	1.284867699	4.667279883	7.642168595	5.774080497	23.92366872	7.105930167
1.025083913	6.952836098	18.36768881	17.11389797	4.590899531	36.2208674	7.351903008
0.843799932	1.907315499	6.973812985	8.966339818	4.941687021	26.7352846	7.163086879
0.543645256	1.146133683	5.524094044	7.758158392	2.618940575	18.68716837	5.029011084
0.666932627	1.41486947	6.040441756	7.752485333	1.954655849	18.36110121	6.063480908
-0.634296163	0.063595596	1.325866006	5.96083045	3.352994267	16.98361166	5.127809384
2.17713534	-3.923942716	-1.85137268	-0.173296334	7.101578136	15.79752542	2.771445393
0.363372708	2.503448423	7.417981976	9.64265004	2.755903243	16.66693154	2.501268492
0.415013147	1.987383472	7.6181032	8.379707264	3.641319799	24.0142778	6.955408912
1.719979825	0.43001914	6.331115789	6.438979081	3.634837662	18.92005968	3.554593923
2.738540929	2.462340972	13.30605681	9.506022574	3.783073727	23.63424661	2.667349525
0.786169023	-0.893516895	1.88853708	4.393177041	3.890806315	13.44796763	4.026735618
2.177024011	-1.711041131	3.032570438	3.050831673	2.074022079	19.44947243	6.857299481
1.074680829	6.733780482	18.48715387	16.15020721	4.243842975	32.25385194	6.337164112
0.399777927	2.897915564	8.421029167	10.8140726	1.972059125	22.49562934	6.340619282
2.10369126	3.086375125	13.46624537	10.8418059	2.481910127	20.56112899	2.297733687
2.643638387	-0.182979177	7.169664881	5.840431415	5.058092905	22.69937322	3.991709312
0.435596516	-4.61453226	-7.005386877	-0.374226478	1.214246728	6.311673598	3.732830518
-0.015024268	2.625033585	6.966912305	10.29410116	2.614858843	15.85144527	2.091534135
1.187584684	1.398457157	6.531267194	8.310917602	1.419886343	23.60223624	7.796712805
0.689130031	3.718184537	10.12760893	11.51728273	3.997770542	21.218571	2.671396422
0.035959025	3.463784686	9.271280919	11.35715023	3.582279576	21.5148873	4.425561581
0.413681257	-1.688775704	0.05976725	3.367592491	1.638146192	9.785133809	3.003120703
0.289858173	-0.963789189	0.804816354	4.775524733	2.654789979	22.96399141	9.223342617
0.108600065	-0.441760532	0.543090461	5.765211725	5.215888318	19.35857622	5.518015451
0.638172921	5.695026758	14.42131016	14.36224988	2.544333124	32.46973403	9.232700126
0.43136583	6.500538521	15.88007639	15.75601337	2.499536752	19.71623556	1.515489441
1.707033398	2.802070699	11.07848569	10.28867186	5.488011954	22.32806032	3.297316543
0.295904605	-2.357806938	-2.082495055	2.4161432	1.457679892	11.85270308	4.564165809
0.509300558	-0.395023758	1.600966097	5.768369628	5.296559082	18.39757103	4.420599201
-0.135815477	2.343320626	7.265407238	9.659928881	5.82944989	23.18429016	5.596232101
1.01134663	-0.859992777	2.754778537	4.946653956	3.549852768	17.65408726	4.696575075
2.679755347	3.803108539	14.13443339	11.57854388	2.502136648	30.42449846	7.408185225
0.899875248	2.773957272	10.28491477	9.964858475	5.739859216	24.43131147	4.696497717
1.296646133	-0.575943014	2.54859869	4.837979428	3.904336152	22.13247623	5.721924797
1.323101949	0.852093069	5.378973386	7.52905684	2.026230232	18.7432799	4.904037949
0.642378916	1.307113437	5.140780334	7.962518316	1.158511153	16.47921038	4.346123974
1.215071642	-0.07593609	4.520324354	6.512088898	7.291660778	23.58321006	4.121780189
1.498058959	6.44997769	17.46784933	16.05797511	1.103732495	27.2104188	4.459820751
0.464810929	1.791205993	5.572752429	8.17701241	2.045809523	17.26061281	4.798520935
0.480650678	0.848908635	4.577051561	6.832051269	2.293651284	16.06938378	5.153440381
0.932238424	5.399247208	14.49273128	13.75984352	5.959241786	17.60402337	-1.365823402
1.53483128	1.415401393	6.854253793	8.074499489	5.095177286	25.03403101	4.235882695
2.927309428	-2.253526361	3.582133016	2.518478608	5.225354237	21.42550633	6.28085014
1.81334632	-1.006656521	3.665632761	4.515227769	7.335474312	21.29746985	4.404819435
0.43115239	4.040995461	11.07298194	11.79701883	2.574233225	13.25439644	-0.498915425
-0.002038168	4.697071101	11.4356099	12.85996308	4.287469357	30.48602422	8.342502347
-0.070227203	4.150464107	9.436580327	12.22881534	0.173081059	21.32698287	5.13777806
1.53833075	-1.906193178	1.865288496	3.236135566	1.372617177	14.35942845	3.96464505
-1.018244168	4.184414071	9.576526678	12.57098602	3.050535906	22.12582367	5.167230128
0.317292859	0.277886099	3.668872634	6.17945319	1.330527282	12.41732826	4.139710275
2.513955465	9.304276147	25.34123115	19.9910027	6.114894802	41.76975476	6.413701498
2.09101623	1.196607182	8.48806445	8.281523581	1.787531275	20.76305216	5.011046457
0.63117578	3.384785309	11.27637929	11.33720236	1.805430593	21.21644223	4.341434787
0.879341594	1.559559376	7.546815547	8.531006969	5.325341877	22.18389204	5.138505869
0.089166185	2.62353771	7.690376348	9.974996513	5.076549825	24.78117571	4.956191457
2.580421464	-0.911886798	5.615392224	4.596892881	3.888924523	20.69839974	5.60685919
1.604166105	1.927007304	8.900621356	9.149760492	2.29464658	18.54954966	3.084677516
-0.126782764	2.120647565	6.368054673	9.181412133	5.37331391	23.28102184	7.186275252
0.142070049	0.159419308	1.571739506	5.908326523	5.178822645	16.38281558	3.182918117
1.692998912	-1.124212953	3.23251149	4.129492298	4.892977423	20.44793442	5.03708075
3.499635455	0.689747058	10.91867896	6.463617299	6.710636963	20.14905598	-0.321152653
0.943171902	-0.697486894	2.710525525	4.838775426	6.173066658	19.42779566	3.714596453
0.596340874	-1.022828523	1.440397534	4.170340631	1.066367924	22.57823493	10.66043397
0.792703386	2.274130137	7.952013691	10.20294331	4.54348231	25.1362828	5.170508843
-1.546371482	-4.677624063	-9.911068895	-1.373314385	1.362649396	6.431206512	7.350050447
0.645584596	4.272897741	12.82754812	12.88629791	5.153412052	22.58757531	2.130257567
1.637330404	2.84477685	11.89822638	10.72034199	1.721491372	20.86888591	4.400886362
1.068403148	-2.416839186	-0.430721875	2.557618624	1.829026996	15.05560675	5.597824872
-0.748744646	3.649681156	8.212346775	11.83232073	5.673744462	24.03950371	5.300459803
2.070343683	1.156815809	8.84381232	7.775090633	2.067628748	18.33168147	3.598353263
2.417386722	-0.153935189	5.953371209	6.116528321	5.248992093	21.46013986	4.64514347
-1.257168789	0.425918796	0.760175307	6.251218474	-1.16913764	7.44147736	2.020436635
0.432390878	0.620953981	3.70176362	6.756985703	1.794135416	16.6192469	5.924907767
0.607419464	3.320069477	9.024716945	11.31538566	4.115641409	26.72888349	8.067534028
3.234256063	3.149956438	15.24895528	11.0795407	3.427703254	26.38044632	2.698700494
1.38122985	5.569424766	15.58499567	13.95363833	5.766039705	28.97324111	3.769941072
1.337851603	2.88738571	11.05791794	10.42738196	2.565544387	26.68545523	6.940194914
1.988692916	2.225057003	9.352960179	9.49831817	4.071746184	22.77225525	4.110561316
1.440695753	1.888584317	8.75623514	8.63481273	3.870247357	23.40448339	5.263589257
-0.683638218	5.193289642	10.96730158	13.97350134	2.938528168	23.25623745	4.803371436
1.735738521	4.540695822	14.68979095	12.33810694	0.764377735	22.85589933	4.773414898
-0.860639275	3.686217358	7.739420519	11.32158046	5.89080571	23.04710637	4.15321232
0.1575689	-1.199940083	-0.632038763	4.060645256	1.58895671	10.91188696	3.848953358
1.049445519	0.485777052	4.656165428	6.92360986	2.249147897	21.74104217	6.973252083
0.818635111	-0.035472087	4.241996903	5.783543176	4.18340279	15.41451458	2.880822716
1.552820157	5.012455012	14.11451273	14.10954864	-0.310302323	29.19839358	7.584171244
0.561416035	2.098175338	7.233630414	8.820906047	1.590186402	16.79274236	4.12500429
1.40365765	0.03812484	5.753804233	6.25362733	2.982636153	20.30747854	5.456092434
0.84259524	-0.05357709	3.767882553	5.949254198	2.511645582	13.95187599	2.07981859
2.117189062	4.407641858	14.92351429	12.76770334	5.394998933	30.71765908	5.904653322
1.819418189	0.668395723	6.741037608	6.758714316	4.846838937	28.79619618	7.585989672
2.556942581	1.06000733	7.787870019	7.452630757	5.813012823	24.60422363	4.303290873
1.153768306	3.460160729	11.97836079	11.43473988	3.801779554	31.70008796	8.937046321
-0.164847856	1.947637881	5.029633732	8.856739733	3.569404748	20.16143188	6.035926985
1.177167552	0.561879072	5.609535644	7.322813752	7.566726454	30.75128425	8.928471492
0.713864533	3.723207556	11.34237781	11.55150362	3.117281806	25.41391077	6.102736766
0.86380858	3.274828769	10.63104422	11.05438608	3.76852207	23.52659056	4.956727886
0.019311389	2.13521204	6.803655901	8.529538383	3.254255139	19.70898758	4.754456767
1.618026769	-4.438405127	-3.713543721	-1.033226772	6.033054009	16.42885209	5.031313121
0.671244288	-0.471886616	2.260118458	5.761920381	0.633181947	16.52269272	5.317559591
0.790729199	-0.412933101	2.71742999	5.498550282	3.799221855	17.38649743	4.591422913
-0.498302098	7.62038318	16.18725073	17.78698598	7.210946309	33.28006401	6.62162099
0.136708209	1.939859143	6.141094006	8.858532769	1.05747281	16.84165687	3.703538214
3.723517469	3.552256501	16.97482508	11.20418952	5.076697602	34.07278494	6.380380136
0.584162013	2.57257783	8.986277031	10.37029274	1.838779741	20.21688576	5.39758726
3.380170043	3.285831336	14.39163964	11.01898894	-0.512424917	26.8585381	6.201684419
0.210374817	1.864121117	5.584824121	8.822639499	3.01898788	19.68771568	4.978813058
-0.212982819	1.405520967	3.657647239	8.028708598	6.306713937	17.61989273	2.524137481
2.272574212	4.107462354	14.60137061	11.83369199	4.427852225	30.77164233	6.181826165
0.275816688	3.698697082	10.12777783	11.51496653	3.714209312	25.12640899	6.234784724
0.788266168	1.758113265	6.124248741	8.541630688	8.443676778	24.07835536	4.028200681
0.585718488	-2.127241104	-0.971023371	2.120647352	-1.18808789	9.58749871	4.847798694
1.798998032	3.823630176	11.77975784	12.12049645	0.403652254	30.7012909	9.345602505
2.18864858	-1.362693486	3.913972796	3.448006288	5.061557017	22.64026679	6.735604242
0.743993388	-3.524727093	-3.148588159	1.012881276	3.831986205	13.52201464	5.613281654
1.750088536	4.206125834	13.17039746	12.10911433	3.647808621	27.40346323	5.987991265
-0.063296276	0.038202322	2.317161204	5.929535537	3.771912937	21.74053396	7.163163493
0.322681266	1.480886668	6.800118253	8.428217442	4.638329688	21.93431632	5.350707164
0.000766161	6.244429071	14.63894362	15.61749612	3.411186725	32.09487698	7.609622188
2.171733136	1.727813333	10.61110053	8.236461027	4.5006782	27.90455133	6.981795099
2.239542834	2.183993788	11.2852832	9.354830495	0.218333668	18.39628853	2.28890094
0.996487661	5.334909202	14.69654973	14.42685208	0.831984457	22.86959115	4.24877229
1.339415435	2.979004022	10.81932472	10.72776096	6.99245909	28.16490043	5.903605486
1.290485868	2.365017304	9.04941925	9.115704319	2.892908715	21.85474364	5.11693288
1.200299297	2.402800883	8.946498048	9.616074417	1.109302704	18.6294795	3.599675346
1.429547336	-0.209293886	4.541188105	5.539675826	3.284703563	12.58877223	1.80913079
-1.094921859	4.452956999	8.734360524	12.86031861	1.336816481	21.66630534	5.926705691
1.820640925	3.555809409	13.32222747	10.54930402	3.854501134	30.20621939	7.812154409
0.881654783	6.708498889	17.0144159	16.14945904	2.116006861	29.87383327	7.303866934
2.261687918	5.44269227	17.64732885	13.89056076	3.079226604	28.20085058	4.65564939
1.883108578	3.36448622	12.02141264	11.28307938	4.773152129	24.43427334	3.140837469
0.2579712	-0.945687846	1.255247036	4.564605701	3.59198452	14.29403315	3.680941797
-0.372953657	-2.063599005	-2.572439498	1.867274048	6.158782358	13.61206961	3.744628772
1.814365955	0.794776437	7.580567194	7.00590729	-0.743724585	19.4742693	6.393074596
0.68036925	3.91518233	11.70462057	12.32819779	1.22070614	23.28768855	5.934758857
0.047934484	-1.889969652	-1.685354131	3.17283076	1.792086389	9.251837927	4.06677391
1.190614217	-1.970066467	0.613527783	3.039224705	2.721523003	17.12651877	6.320353443
2.232234441	2.484537626	11.84746753	10.50232104	2.839552893	19.49649136	1.333329018
2.180220384	-2.71366453	0.022301088	1.602154352	2.088654009	16.3533758	5.60954751
0.675807764	5.047579658	12.6359347	13.9788688	4.265412181	25.28525328	3.742117894
1.795590898	1.941111371	10.07342432	8.91714167	5.680687787	22.42048453	2.177383524
0.427568366	1.934253204	6.156474282	8.668887449	1.725537946	16.91907783	4.679996008
1.629366648	-0.44496562	3.979148225	4.968407105	2.201435346	18.34615359	5.194397524
3.689967382	1.217902583	10.82817241	7.290781572	3.562715168	26.01919092	4.881888963
1.204517265	6.577233348	17.36105922	15.66149875	2.042069649	30.25526661	6.493944533
0.7045716	-0.537125235	2.40061433	5.606833379	3.667020386	20.88953857	6.812199979
0.632348075	2.01759515	7.655914242	9.057789945	2.893446466	17.26786889	3.097794133
1.848370695	-4.211136018	-2.526716679	0.264235683	5.111751769	16.49976379	5.11124451
